targetDt	movieCd	audiCnt	audiAcc	salesAmt	salesAcc	movieNm
20171023	20164424	23463	283688	170136200	2211166215	대장 김창수
20171023	20165450	9246	3783925	65910200	30758468692	남한산성
20171023	20175222	7090	4929171	53480900	40859978336	킹스맨: 골든 서클
20171023	20176767	5278	125842	40048600	1027172200	나는 내일, 어제의 너와 만난다
20171023	20174142	5215	3228515	34311000	25233392786	아이 캔 스피크
20171023	20172064	4126	34826	29903500	279183182	마더!
20171023	20168282	3531	304935	26508400	2632625865	블레이드 러너 2049
20171023	20176761	2772	25682	20374000	205367100	잠깐만 회사 좀 관두고 올게
20171022	20172742	299116	4967192	2572164100	41034583958	범죄도시
20171022	20173694	222256	694758	1927735900	5967322067	지오스톰
20171022	20164424	72199	260225	584959700	2041030015	대장 김창수
20171022	20165450	24339	3774679	200085700	30692558492	남한산성
20171022	20175222	15283	4922081	131762500	40806497436	킹스맨: 골든 서클
20171022	20176767	15212	120564	128622500	987123600	나는 내일, 어제의 너와 만난다
20171022	20171817	12463	384394	95691200	2880404600	넛잡 2
20171022	20173806	11195	42070	93348000	351090700	노 게임 노 라이프 -제로-
20171022	20174142	10882	3223300	86936200	25199081786	아이 캔 스피크
20171022	20168282	9120	301404	76492000	2606117465	블레이드 러너 2049
20171021	20172742	321311	4668076	2747994941	38462419858	범죄도시
20171021	20173694	249965	472502	2188275334	4039586167	지오스톰
20171021	20164424	78068	188026	628673759	1456070315	대장 김창수
20171021	20165450	24432	3750340	199143600	30492472792	남한산성
20171021	20175222	18355	4906798	158682100	40674734936	킹스맨: 골든 서클
20171021	20176767	15435	105352	130133300	858501100	나는 내일, 어제의 너와 만난다
20171021	20173806	14949	30875	124800000	257742700	노 게임 노 라이프 -제로-
20171021	20174142	11360	3212418	90341000	25112145586	아이 캔 스피크
20171021	20171817	10074	371931	73946300	2784713400	넛잡 2
20171021	20168282	9605	292284	81690100	2529625465	블레이드 러너 2049
20171020	20172742	166800	4346765	1404829044	35714424917	범죄도시
20171020	20173694	133276	222537	1130813033	1851310833	지오스톰
20171020	20164424	51214	109958	395222256	827396556	대장 김창수
20171020	20165450	15706	3725908	120194000	30293329192	남한산성
20171020	20175222	10829	4888443	91908600	40516052836	킹스맨: 골든 서클
20171020	20176767	9560	89917	79495200	728367800	나는 내일, 어제의 너와 만난다
20171020	20174142	8040	3201058	58002100	25021804586	아이 캔 스피크
20171020	20173806	7413	15926	65655700	132942700	노 게임 노 라이프 -제로-
20171020	20172064	6383	15266	52335589	120205189	마더!
20171020	20168282	6101	282679	51498200	2447935365	블레이드 러너 2049
20171019	20172742	117775	4179965	894168800	34309595873	범죄도시
20171019	20173694	87805	89261	699873800	720497800	지오스톰
20171019	20164424	44469	58744	319668700	432174300	대장 김창수
20171019	20165450	13110	3710202	90976400	30173135192	남한산성
20171019	20175222	8586	4877614	64536100	40424144236	킹스맨: 골든 서클
20171019	20173806	8513	8513	67287000	67287000	노 게임 노 라이프 -제로-
20171019	20174142	7925	3193018	51945700	24963802486	아이 캔 스피크
20171019	20172064	6976	8883	51129800	67869600	마더!
20171019	20176767	6199	80357	46968300	648872600	나는 내일, 어제의 너와 만난다
20171019	20168282	4585	276578	34446700	2396437165	블레이드 러너 2049
20171018	20172742	128403	4062190	972578000	33415427073	범죄도시
20171018	20165450	26315	3697092	185601200	30082158792	남한산성
20171018	20154907	18054	300737	129406600	2356707035	희생부활자
20171018	20175222	17952	4869028	135505500	40359608136	킹스맨: 골든 서클
20171018	20174142	16538	3185093	111743900	24911856786	아이 캔 스피크
20171018	20168282	16299	271993	133348600	2361990465	블레이드 러너 2049
20171018	20176767	9352	74158	69791400	601904300	나는 내일, 어제의 너와 만난다
20171018	20172603	6066	14287	51449000	112783500	부라더
20171018	20172064	1491	1907	13411800	16739800	마더!
20171018	20171817	1205	359773	7591000	2698447400	넛잡 2
20171017	20172742	127832	3933787	968249600	32442849073	범죄도시
20171017	20165450	26446	3670777	183531000	29896557592	남한산성
20171017	20154907	21692	282683	158104200	2227300435	희생부활자
20171017	20175222	18669	4851076	141347000	40224102636	킹스맨: 골든 서클
20171017	20168282	15583	255694	124464800	2228641865	블레이드 러너 2049
20171017	20174142	14416	3168555	98103700	24800112886	아이 캔 스피크
20171017	20176767	8484	64806	63645000	532112900	나는 내일, 어제의 너와 만난다
20171017	20164424	5114	13613	38548800	109195600	대장 김창수
20171017	20172603	4942	8221	39794500	61334500	부라더
20171017	20158047	1406	511768	7016000	4047116408	발레리안: 천 개 행성의 도시
20171016	20172742	132489	3805955	1008812400	31474599473	범죄도시
20171016	20165450	26676	3644331	189482700	29713026592	남한산성
20171016	20175222	21345	4832407	162345500	40082755636	킹스맨: 골든 서클
20171016	20154907	19362	260991	142504600	2069196235	희생부활자
20171016	20168282	15930	240111	129309700	2104177065	블레이드 러너 2049
20171016	20174142	12953	3154139	90413900	24702009186	아이 캔 스피크
20171016	20176767	8448	56322	64244000	468467900	나는 내일, 어제의 너와 만난다
20171016	20164424	4455	8499	35640000	70646800	대장 김창수
20171016	20171817	879	357585	5633400	2684863100	넛잡 2
20171016	20175943	705	7375	5032000	56235446	주키퍼스 와이프
20171015	20172742	360349	3673466	3091097200	30465787073	범죄도시
20171015	20165450	77188	3617655	632397900	29523543892	남한산성
20171015	20154907	61674	241629	509717900	1926691635	희생부활자
20171015	20168282	56613	224181	503974000	1974867365	블레이드 러너 2049
20171015	20175222	52430	4811062	453251700	39920410136	킹스맨: 골든 서클
20171015	20174142	34703	3141186	280653900	24611595286	아이 캔 스피크
20171015	20171817	20989	356706	159241700	2679229700	넛잡 2
20171015	20176767	19724	47874	167968100	404223900	나는 내일, 어제의 너와 만난다
20171015	20170964	7187	218429	56001000	1691513300	딥
20171015	20172142	3438	211374	26690000	1554200800	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171014	20172742	396245	3313117	3385157918	27374689873	범죄도시
20171014	20165450	80501	3540467	660539400	28891145992	남한산성
20171014	20154907	74141	179955	609984164	1416973735	희생부활자
20171014	20168282	64657	167568	586350636	1470893365	블레이드 러너 2049
20171014	20175222	63696	4758632	549454546	39467158436	킹스맨: 골든 서클
20171014	20174142	38123	3106483	308027600	24330941386	아이 캔 스피크
20171014	20171817	17149	335717	127135000	2519988000	넛잡 2
20171014	20176767	17031	28150	145326700	236255800	나는 내일, 어제의 너와 만난다
20171014	20170964	6380	211242	48586600	1635512300	딥
20171014	20172142	2338	207936	17945200	1527510800	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171013	20172742	195106	2916872	1647544963	23989531955	범죄도시
20171013	20154907	53819	105814	424223571	806989571	희생부활자
20171013	20165450	47562	3459966	369514200	28230606592	남한산성
20171013	20168282	36650	102911	324608429	884542729	블레이드 러너 2049
20171013	20175222	35902	4694936	306182808	38917703890	킹스맨: 골든 서클
20171013	20174142	23524	3068360	175094400	24022913786	아이 캔 스피크
20171013	20176767	7577	11119	64498500	90929100	나는 내일, 어제의 너와 만난다
20171013	20171817	1957	318568	12591500	2392853000	넛잡 2
20171013	20164424	1803	2948	15394800	24719800	대장 김창수
20171013	20173092	1264	24749	9712500	201991400	어메이징 메리
20171012	20172742	155478	2721766	1176894500	22341986992	범죄도시
20171012	20154907	49100	51995	359864000	382766000	희생부활자
20171012	20165450	41895	3412404	293178900	27861092392	남한산성
20171012	20168282	35745	66261	288515000	559934300	블레이드 러너 2049
20171012	20175222	27998	4659034	212499900	38611521082	킹스맨: 골든 서클
20171012	20174142	16737	3044836	114015300	23847819386	아이 캔 스피크
20171012	20176767	3230	3542	23924200	26430600	나는 내일, 어제의 너와 만난다
20171012	20172603	2351	3279	16540000	21540000	부라더
20171012	20171817	1136	316611	7374000	2380261500	넛잡 2
20171012	20172942	957	1569	6498500	11121000	나의 엔젤
20171011	20172742	177691	2566288	1332961800	21165092492	범죄도시
20171011	20165450	57962	3370509	407708900	27567913492	남한산성
20171011	20175222	42007	4631036	327388000	38399021182	킹스맨: 골든 서클
20171011	20174142	25723	3028099	180454900	23733804086	아이 캔 스피크
20171011	20171817	2026	315475	12742500	2372887500	넛잡 2
20171011	20173092	1379	22604	10012000	185941600	어메이징 메리
20171011	20170964	1279	203145	8687500	1575614200	딥
20171011	20171962	1060	1716329	6269200	13988489400	킬러의 보디가드
20171011	20169463	913	20696	6407500	157414643	다시 태어나도 우리
20171011	20171312	748	27764	5540200	225115100	우리의 20세기
20171010	20172742	178322	2388597	1342148600	19832130692	범죄도시
20171010	20165450	56673	3312547	400933000	27160204592	남한산성
20171010	20175222	45508	4589029	352722200	38071633182	킹스맨: 골든 서클
20171010	20174142	20777	3002376	147187300	23553349186	아이 캔 스피크
20171010	20154907	2895	2895	22902000	22902000	희생부활자
20171010	20171312	1546	27016	10207700	219574900	우리의 20세기
20171010	20171817	1454	313449	9811900	2360145000	넛잡 2
20171010	20170964	1169	201866	7088500	1566926700	딥
20171010	20173092	1083	21225	7637500	175929600	어메이징 메리
20171010	20171962	1000	1715269	5929500	13982220200	킬러의 보디가드
20171009	20172742	403114	2210275	3387916200	18489982092	범죄도시
20171009	20165450	256815	3255874	2050060400	26759271592	남한산성
20171009	20175222	142491	4543521	1243415800	37718910982	킹스맨: 골든 서클
20171009	20174142	111997	2981599	879636800	23406161886	아이 캔 스피크
20171009	20171817	62056	311995	459940900	2350333100	넛잡 2
20171009	20170964	30334	200697	230761800	1559838200	딥
20171009	20172142	12816	205030	94481100	1505558100	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171009	20170364	7940	151294	58709800	1120758600	레고 닌자고 무비
20171009	20172627	5105	55716	36287000	394300000	리틀 프린세스 소피아 : 신비한 섬
20171009	20171962	4557	1714269	26962900	13976290700	킬러의 보디가드
20171008	20172742	425472	1807161	3573605100	15102065892	범죄도시
20171008	20165450	365976	2999059	3004716900	24709211192	남한산성
20171008	20175222	203249	4401030	1795106500	36475495182	킹스맨: 골든 서클
20171008	20174142	126906	2869602	1027218200	22526525086	아이 캔 스피크
20171008	20171817	47061	249939	356621600	1890392200	넛잡 2
20171008	20170964	22745	170363	177598900	1329076400	딥
20171008	20172142	11413	192214	86139700	1411077000	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171008	20168282	8823	29736	77539700	259719300	블레이드 러너 2049
20171008	20170364	6053	143354	45623000	1062048800	레고 닌자고 무비
20171008	20171962	5286	1709712	31201100	13949327800	킬러의 보디가드
20171007	20165450	424767	2633083	3471456338	21704494292	남한산성
20171007	20172742	369907	1381689	3087016738	11528460792	범죄도시
20171007	20175222	227002	4197781	1989316819	34680388682	킹스맨: 골든 서클
20171007	20174142	142788	2742696	1147597343	21499306886	아이 캔 스피크
20171007	20171817	49030	202878	366651300	1533770600	넛잡 2
20171007	20170964	28494	147618	219139600	1151477500	딥
20171007	20172142	12699	180801	94389400	1324937300	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171007	20168282	8847	20913	77295600	182179600	블레이드 러너 2049
20171007	20170364	7012	137301	52503100	1016425800	레고 닌자고 무비
20171007	20171962	6328	1704426	37449900	13918126700	킬러의 보디가드
20171006	20165450	582294	2208316	4731723954	18233037954	남한산성
20171006	20172742	333298	1011782	2764014054	8441444054	범죄도시
20171006	20175222	286426	3970779	2514100067	32691071863	킹스맨: 골든 서클
20171006	20174142	193628	2599908	1551230679	20351709543	아이 캔 스피크
20171006	20171817	58114	153848	434294300	1167119300	넛잡 2
20171006	20170964	40189	119124	309482300	932337900	딥
20171006	20172142	14269	168102	106842700	1230547900	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171006	20168282	11660	12066	101636000	104884000	블레이드 러너 2049
20171006	20171962	9290	1698098	54802100	13880676800	킬러의 보디가드
20171006	20170364	8394	130289	62681200	963922700	레고 닌자고 무비
20171005	20165450	599797	1626022	4940801300	13501314000	남한산성
20171005	20175222	306471	3684353	2702210100	30176971796	킹스맨: 골든 서클
20171005	20172742	277219	678484	2305372600	5677430000	범죄도시
20171005	20174142	203407	2406280	1656946500	18800478864	아이 캔 스피크
20171005	20171817	41723	95734	318327200	732825000	넛잡 2
20171005	20170964	32431	78935	254461300	622855600	딥
20171005	20172142	11767	153833	89322400	1123705200	극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!
20171005	20171962	10780	1688808	63333500	13825874700	킬러의 보디가드
20171005	20170364	7208	121895	55619100	901241500	레고 닌자고 무비
